album,song_url,song_title,language
Give The Drummer Some,http://www.xiami.com/song/mQ8e7j53050,Let's Go,英语
Lasers,http://www.xiami.com/song/mQ7ZhM80074,Coming Up,英语
Good Time,http://www.xiami.com/song/8GipKUee3d7,Good Time,英语
Zee Avi,http://www.xiami.com/song/gvcQR48af9,Bitter Heart,英语
Making Mirrors,http://www.xiami.com/song/U5B12Q2ac61,Somebody That I Used To Know,英语
Somewhere Down The Road,http://www.xiami.com/song/xLqx4J9c491,Better Than a Hallelujah,英语
Die Young,http://www.xiami.com/song/xLysL6b495b,Die Young,英语
Once (Music from the Motion Picture),http://www.xiami.com/song/f82yV3d8d9,Falling Slowly,英语
老中医,http://www.xiami.com/song/xLxmG2b46e9,老中医 (Demo Version),国语
Greatest Hits... So Far!!!,http://www.xiami.com/song/bqvfcFu352b3,Fuckin' Perfect,英语
生如夏花,http://www.xiami.com/song/fMF84b646,且听风吟,国语
Costello Music,http://www.xiami.com/song/bAs52bf34f,Whistle For The Choir  ,英语
勇敢的心,http://www.xiami.com/song/bec1136cf,勇敢的心,国语
喜剧《屌丝男士》主题曲,http://www.xiami.com/song/bqvlvb23b88e,刘哈哈与大先生,国语
PRETAPORTER,http://www.xiami.com/song/bAJSSba537,The Story,日语
Scary Monsters and Nice Sprites,http://www.xiami.com/song/8GdaT4efaee,Scary Monsters and Nice Sprites,英语
喜剧《屌丝男士》片头曲,http://www.xiami.com/song/mQD2gH592c8,那丝也有春天,国语
Lights Out (Go Crazy),http://www.xiami.com/song/mQBvUU6f9e1,Lights Out (Go Crazy),英语
橙月,http://www.xiami.com/song/bAzQJb6cf8,黑白,国语
Ronan,http://www.xiami.com/song/mQDkOPdbc8b,Ronan,英语
Just Tonight,http://www.xiami.com/song/xLtPX997ba7,Just Tonight,英语
The Great Gatsby (Music from Baz Luhrmann's Film),http://www.xiami.com/song/mQFuca566c3,Young And Beautiful,英语
Raising Sand,http://www.xiami.com/song/b35Hzb62fc,Stick with Me Baby,英语
心,http://www.xiami.com/song/8GvNcof81c0,마음,韩语
WI ING WI ING,http://www.xiami.com/song/mQMT7M7411f,위잉위잉,韩语
来了又走,http://www.xiami.com/song/xLAXjnd6131,와리가리,韩语
Just Like You,http://www.xiami.com/song/b5Ym8d2fff,Fallin' Out,英语
Elle et Moi,http://www.xiami.com/song/8FZwjU1ca26,Si Seulement,法语
Paris,http://www.xiami.com/song/OLxI95e79,Turn You On,英语
雨道,http://www.xiami.com/song/bCkGxZa447df,雨道,日语
Toc Toc Toc,http://www.xiami.com/song/mQ3tkx5e121,톡톡톡,韩语
Roc-A-Fella Records Presents Teairra Marí,http://www.xiami.com/song/b69Oa1399a,No Daddy,英语
Justified,http://www.xiami.com/song/b4Hi1a57ae,Like I Love You,英语
Raydiation,http://www.xiami.com/song/cn0AWf3bcd,One Wish,英语
21,http://www.xiami.com/song/QAB68adc7,Ice Box,英语
Imperial Blaze,http://www.xiami.com/song/mQ3Lkx70931,Press It Up,英语
It's Just Begun,http://www.xiami.com/song/b3n6Wce1a5,It's Just Begun,英语
The State vs. Radric Davis,http://www.xiami.com/song/bCk8Elb4463e,"Sex in Crazy Places (Feat. Bobby Valentino, Nicki Minaj & Trina)",英语
Armed To The Teeth,http://www.xiami.com/song/xLprNYe19f8,Red Dragon,英语
HipHop Classics Collection,http://www.xiami.com/song/xLtSagbef20,Money In The Bank,英语
Stoned Raiders,http://www.xiami.com/song/eiWwD30a21,Memories,英语
Believe,http://www.xiami.com/song/b4M0tb84a9,Talk to Me ,英语
Aggrosantos.com,http://www.xiami.com/song/xLsU1Kd5aaa,Candy,英语
Shell Shocked (From ,http://www.xiami.com/song/xL6QgH98da4,Shell Shocked,英语
Fast Lane,http://www.xiami.com/song/bf0vzFt32e40,Fast Lane,英语
踩脚踏车,http://www.xiami.com/song/xLvaVtd153f,“嘘...”,国语
Dr. Dre Presents...The Aftermath,http://www.xiami.com/song/LjCK7d627,Nationowl,英语
New Joc City,http://www.xiami.com/song/d8VPd28605,Knock It Out,英语
Wolfpack Party,http://www.xiami.com/song/bCkA09H491c9,Titties (Bonus),英语
We Love TLC,http://www.xiami.com/song/guOKQ47105,No Scrubs ,英语
Dreamland,http://www.xiami.com/song/8Gx5Vce62ce,Dreamland,国语
Last 2 Walk,http://www.xiami.com/song/go7zF47358,Lolli Lolli (Pop That Body),英语
Backseat,http://www.xiami.com/song/bqvfKqr381b1,Backseat,英语
FURUSATO,http://www.xiami.com/song/xLwhihc7a89,FURUSATO INST,日语
Daydream,http://www.xiami.com/song/8GiU7ef6fb2,close to the void,其他
Evanescent Wave,http://www.xiami.com/song/8G0riAf374b,镜水,国语
FLAP YOUR SOUND ~ Vol.1,http://www.xiami.com/song/xLsKPAc32eb,For Paganini,其他
I Am...Sasha Fierce,http://www.xiami.com/song/U56hTj2c8cd,If I Were A Boy,英语
The Sellout,http://www.xiami.com/song/bCk9A5i76950,Let You Win,英语
Doo-Wops & Hooligans,http://www.xiami.com/song/xLrHgOe1929,Marry You,英语
五十度灰,http://www.xiami.com/song/mQNWHz568be,Earned It,英语
Sex Playlist,http://www.xiami.com/song/xL8rfjc5871,Post to Be,英语
Cycles,http://www.xiami.com/song/8FZSS4e2620,Back 2 Him She Goes,英语
Days Are Gone,http://www.xiami.com/song/mQENxY6b8b6,Falling,英语
Ray (Original Motion Picture Soundtrack),http://www.xiami.com/song/b0Y7Ofcbc0,Hit the Road Jack,英语
Awesome,http://www.xiami.com/song/bA9xKc6cde,Love to Be Loved by You (The Wedding Song),英语
Hello,http://www.xiami.com/song/mQSGYc6ff91,Hello,英语
The Ballads,http://www.xiami.com/song/mQ6XTr90cbe,When You Believe,英语
Empire (Original Soundtrack From Season 1),http://www.xiami.com/song/xL96ehd633b,You're So Beautiful,英语
Make Sure You're Home for Christmas,http://www.xiami.com/song/bf0rnKy2efc0,Grown Up Christmas List,英语
Here I Am,http://www.xiami.com/song/xLttTOb3f0c,Motivation,英语
恶魔艺术,http://www.xiami.com/song/xLt63Tcbc6e,说好不分开,国语
Mixtape Messiah,http://www.xiami.com/song/xLugU8dd792,经过,国语
All Eyez on Me,http://www.xiami.com/song/mQ6c7d6ccf9,What Hurts the Most,英语
FanMail,http://www.xiami.com/song/KNZx90a29,No Scrubs,英语
筒子楼,http://www.xiami.com/song/mQMhhz5064c,别害羞,国语
嘻哈第一棒,http://www.xiami.com/song/nv1Le3d4a,非典型女友,国语
Be Your Girl (Cavalier Remix),http://www.xiami.com/song/JBfNqA24657,Be Your Girl (Cavalier Remix),英语
RIATCH,http://www.xiami.com/song/U5PXOj27606,RIATCH,韩语
Hookah,http://www.xiami.com/song/8GpOw419275,Hookah,英语
Traphouse 3,http://www.xiami.com/song/xL3pDBdac1b,Mama,英语
FreeBase,http://www.xiami.com/song/xL5wwkbd2bf,Crib In My Closet,英语
No Label 2,http://www.xiami.com/song/8Go8lZ17dfd,Young Rich Niggas,英语
The Guy,http://www.xiami.com/song/bf03GAp322d4,所希望和实际上,国语
Chiraq,http://www.xiami.com/song/xL5IbCa32a5,Chiraq,英语
#hello2015,http://www.xiami.com/song/bqvyRw235460,Good Boy (Thomas White Remix),英语
The Collection,http://www.xiami.com/song/xLqhHWaf97f,More Than I Can Say,英语
Use Your Illusion II,http://www.xiami.com/song/b0q03c956e,Knockin' on Heaven's Door,英语
我和尚先生的创作日记 壹,http://www.xiami.com/song/mQU6yC8c89a,恰巧遇到你,国语
Chansons,http://www.xiami.com/song/mQ3wpm687d5,La Minute de Silence,英语
My Chemical Romance cover,http://www.xiami.com/song/mQBuZhd86a3,Teenagers,英语
"Beautifully Human: Words and Sounds, Vol. 2",http://www.xiami.com/song/b2uwL16506,The Fact Is (I Need You),英语
Dead,http://www.xiami.com/song/xL3ik5b00fa,Low,英语
Jazz in Paris: Jazz Sur Seine,http://www.xiami.com/song/P52O810f5,Que Reste-T-Il de Nos Amours?,英语
Lifestylez Ov Da Poor & Dangerous,http://www.xiami.com/song/ReYy6daa8,Put It On,英语
Iron Flag,http://www.xiami.com/song/LmWe6674e,Rules,英语
The 18th Letter,http://www.xiami.com/song/NPor88ba7,It's Been a Long Time,英语
The Score,http://www.xiami.com/song/LjZx8834a,Ready or Not,英语
Full Clip: A Decade of Gang Starr,http://www.xiami.com/song/8GnetEffa62,Full Clip,英语
"4, 5, 6",http://www.xiami.com/song/elHba33102,Blowin' Up in the World,英语
『Angel Beats!』オリジナル・サウンドトラック,http://www.xiami.com/song/bCkAgAa46038,Theme of SSS,日语
Chillout Cafe,http://www.xiami.com/song/mQCbGJ8230b,Sunrise At Paradise Beach,英语
Endeavors + Alive Remix,http://www.xiami.com/song/xLzdu4be00b,Endeavors,英语
百花星彩,http://www.xiami.com/song/8GiLBcefa2b,暮色蒼然,日语
Everlasting,http://www.xiami.com/song/bBgTacbb62,Time Between Us,英语
Lost In Paradise,http://www.xiami.com/song/U5ChJD29d46,Lost In Paradise,英语
Voyage,http://www.xiami.com/song/fFfG9436ba,Ruhe,英语
In A Moment's Time,http://www.xiami.com/song/8Gbbj6fbb06,The Memory,英语
Summer Vibe,http://www.xiami.com/song/8GjG742a372,Summer Vibe (Chill Version),英语
魔法使いの夜 Original Soundtrack Repetition,http://www.xiami.com/song/xL2397d9f1c,10th symphony type/MOON,日语
In My Opinion,http://www.xiami.com/song/xLtQrlb74f6,Le Tour de Trance,英语
Temple of Light,http://www.xiami.com/song/xL3INda3a8b,Temple of Light,英语
Instrumental Lounge Vol. 13,http://www.xiami.com/song/bCkHCyt4903b,Astronomia (Chillout Mix),英语
Deemo,http://www.xiami.com/song/xL3pM7de46c,Utopiosphere,国语
Do It Again,http://www.xiami.com/song/mQP9Ykdbef7,Do It Again,英语
She Knows,http://www.xiami.com/song/JBdyA02354f,She Knows,英语
Blurryface,http://www.xiami.com/song/mQP6Zd83d28,Stressed Out,英语
Glimmer of Hope,http://www.xiami.com/song/bqvkleV35563, Far From A River,其他
Free as a Bird,http://www.xiami.com/song/8FZWqee9dd5,A Day With You,英语
送你P.T 1,http://www.xiami.com/song/xLoKrRa6464,그대를 보내고 P.T 1,其他
Face to Face,http://www.xiami.com/song/MNx67087c,You Raise Me Up,英语
"Jay-Z: The Hits Collection, Volume One",http://www.xiami.com/song/mQ7hjo885f3,Empire State Of Mind,英语
Hood Hop,http://www.xiami.com/song/b74X91440d,Tipsy,英语
Beach House,http://www.xiami.com/song/JAYUZk21145,Paranoid,英语
无能为力,http://www.xiami.com/song/xLvcGNcee1e,挂念(原版),国语
如果钢琴会说话,http://www.xiami.com/song/xL7fZT9b83b,谁没年轻过,国语
何瑶的故事,http://www.xiami.com/song/xLx44qc41b4,黎明的曙光,国语
Down,http://www.xiami.com/song/eYDs6d4dc,沉,国语
末日VS未来,http://www.xiami.com/song/bqvvYTK998d8,越爱情越自虐,国语
序章,http://www.xiami.com/song/Vp9c5cf04,叛徒,国语
东邪,http://www.xiami.com/song/b1pUgcr3d843,东邪,国语
Art of Motion,http://www.xiami.com/song/bA8pCc708f,Rylynn,英语
The Sugarhill Gang,http://www.xiami.com/song/xLoFJ8d0797,Rapper's Delight,英语
Give It To Me,http://www.xiami.com/song/mQEdIy4f52a,Give It To Me,韩语
Mecca and the Soul Brother,http://www.xiami.com/song/b3LRjb34fc,They Reminisce over You (T.R.O.Y.),英语
Radio,http://www.xiami.com/song/b1iwSbd198,Rock the Bells,英语
It Takes Two,http://www.xiami.com/song/b2b2Fc309e,It Takes Two,英语
只有一次的人生,http://www.xiami.com/song/QasF72efa,한번뿐인 인생,韩语
Licensed to Ill,http://www.xiami.com/song/Liay5bbe6,Paul Revere,英语
요즘 그냥,http://www.xiami.com/song/xLwA3V9f195,Hot MC,韩语
My Cinderella,http://www.xiami.com/song/8GmNKQfc87e,Ms Sunshine,英语
Night Sky,http://www.xiami.com/song/xLvEoz9a685,Lullaby,英语
怯,http://www.xiami.com/song/8GxfFie3f9f,겁,韩语
The Time (Dirty Bit),http://www.xiami.com/song/xLsjuGb2eb3,The Time (Dirty Bit),英语
"眼,鼻,嘴",http://www.xiami.com/song/xL6XLE9b7a1,"눈,코,입 (EYES, NOSE, LIPS)",英语
毒气,http://www.xiami.com/song/xL7xHIc34f6,독기,韩语
模特,http://www.xiami.com/song/b1qiZ3k3c7ed,마네퀸,韩语
Up All Night,http://www.xiami.com/song/xL6Mu4ca2b3,How Do I Look ?,韩语
疯狂恋爱,http://www.xiami.com/song/xL0LQLd0d84,미친연애 (Bad Girl),韩语
天下一家,http://www.xiami.com/song/mQNkA14e6fc,We Are One (Ole Ola),其他
男子汉,http://www.xiami.com/song/xL3xW4cddd3,상남자 (Boy In Luv),韩语
Born Singer,http://www.xiami.com/song/mQIrfc768ed,Born Singer,韩语
"O!RUL8,2?",http://www.xiami.com/song/U5IHRf295c4,Coffee,韩语
I Like You,http://www.xiami.com/song/xL0NTR106a9,좋아요,韩语
All Over My body,http://www.xiami.com/song/mQJQig8e072,All Over My Body,英语
New York Raining (Empire Version),http://www.xiami.com/song/xL9O0za26e0,New York Raining (Empire Version),英语
普通偶像的圣诞节,http://www.xiami.com/song/xL2UuCbb588,흔한 아이돌의 크리스마스,韩语
Hotel California ,http://www.xiami.com/song/bqvnh2l3c138,For The Road,英语
astral body,http://www.xiami.com/song/mQ6Mdz593a3,One,日语
时光幻游指南,http://www.xiami.com/song/xLsUCdc98a9,Rainy Day (Morning Mix),国语
Slowhand,http://www.xiami.com/song/KmYY5f394,Wonderful Tonight,英语
"Mind, Body & Soul",http://www.xiami.com/song/b5dZIb886d,Jet Lag,英语
After Hours,http://www.xiami.com/song/b8obzc3a06,Mam'selle,英语
L.A. Woman,http://www.xiami.com/song/b0nr9d83e2,Riders on the Storm,英语
James Blake,http://www.xiami.com/song/U594qI26016,Wilhelms Scream,英语
Sound Renovates A Structure,http://www.xiami.com/song/clWAefdf56,Think About'Chu,韩语
Portrait of a Legend 1951-1964,http://www.xiami.com/song/cqRaUf0d00,A Change Is Gonna Come,英语
The Gentleman Approach,http://www.xiami.com/song/8GgI3Ifd4ee,If You Wonder,英语
At Last!,http://www.xiami.com/song/gnJqE4459d,All I Could Do Was Cry,英语
Life,http://www.xiami.com/song/mQ9Jzo9099d,Going Home,英语
Manschoud,http://www.xiami.com/song/JALAHo20b07,Timeless,英语
Flyable Heart オリジナルサウンドトラック Flyable Sound!,http://www.xiami.com/song/mQAeCO50404,a-w-r-y,日语
DJMAX TECHNIKA O.S.T,http://www.xiami.com/song/bARZkad6ba,Oblivion,韩语
We Sing We Dance We Steal Things,http://www.xiami.com/song/OGsS9196d,Lucky,英语
Sleeping Patterns,http://www.xiami.com/song/UHN8887d1,How can I be sure,英语
Malene,http://www.xiami.com/song/bBh8Ocee59,Another Day,英语
Somewhere,http://www.xiami.com/song/mQ93IN64e4b,Somewhere,其他
Exit,http://www.xiami.com/song/8GkuHee68a7,Surrender,英语
Change ,http://www.xiami.com/song/bf0qD7931cf6,Just In Love,日语
Folklove - Heartbeat Suite,http://www.xiami.com/song/mQBGjB88b98,Colors,其他
See You Again (Remix),http://www.xiami.com/song/bqvzI2m35bb0,See You Again,英语
Can't Hold Us,http://www.xiami.com/song/xLzu7aa1f95,Can't Hold Us,英语
I'm Different,http://www.xiami.com/song/8Gldaof3dfb,I’m Different,英语
Fast and Furious 5 - Rio Heist (Original Motion Picture Soundtrack),http://www.xiami.com/song/xLt1qY99ad4,Danza Kuduro (feat. Lucenzo),英语
Only One Flo Pt. 1,http://www.xiami.com/song/mQ7oGv911c9,Club Can't Handle Me,英语
Hot Shot,http://www.xiami.com/song/Njpb5f72d,Angel,其他
Go Ape,http://www.xiami.com/song/mQ8S3S554e1,Go Ape,英语
Before I Self Destruct,http://www.xiami.com/song/xLpw789c938,Baby By Me ,英语
Nobody's Story,http://www.xiami.com/song/xLsasdacf19,Strife ft. Hydroponikz & Anika,英语
Now That's What I Call Music! 76,http://www.xiami.com/song/bqvfngw359f7,Eenie Meenie,英语
Tougher Than Love,http://www.xiami.com/song/Thax8f088,Shy Guy,英语
Street Dreams,http://www.xiami.com/song/PU1Cc2870,Can't Let You Go,英语
House of Pain,http://www.xiami.com/song/NXnV75ed7,Jump Around,英语
Summertime '06,http://www.xiami.com/song/bCkUhW945c20,Summertime,英语
Take Your Shirt Off,http://www.xiami.com/song/mQA6Olb14f7,Take Your Shirt Off,英语
PRISM,http://www.xiami.com/song/xL1Th19bea7,Dark Horse,英语
ARTPOP,http://www.xiami.com/song/xL2n95c1f59,Do What U Want,英语
Stay The Night,http://www.xiami.com/song/mQGPdn4c252,Stay The Night,英语
一天一天,http://www.xiami.com/song/mQ6cuM5ede6,하루하루,韩语
Gutta,http://www.xiami.com/song/UtWW8a336,Top of the World,英语
Private Dancer,http://www.xiami.com/song/b0OzAa3272,Private Dancer,英语
Wildest Dreams,http://www.xiami.com/song/b0OAKc666d,Goldeneye,英语
Tropical Storm,http://www.xiami.com/song/cjNxlf21d4,Street Life,其他
What's Love Got to Do with It,http://www.xiami.com/song/f49ux61b3a,What's Love Got to Do With It,英语
The Most Beautifullest Thing in This World,http://www.xiami.com/song/b2LcMa908e,Sychosymatic,英语
Idlewild,http://www.xiami.com/song/b1jfd96c3f,Mighty O,英语
Maximum Strength,http://www.xiami.com/song/mQ5Tpm51f61,Beware,英语
He's Keith Murray,http://www.xiami.com/song/b2Ll113a86,The Carnage,英语
サンキュー!!,http://www.xiami.com/song/b9FY2a21d8,サンキュー！！  ,日语
等一会洗澡,http://www.xiami.com/song/mQIibA8a6c7,조금 이따 샤워해,韩语
Jazz Carnival,http://www.xiami.com/song/xLpKfRd9d5a,Under The Hood,英语
Soulstice,http://www.xiami.com/song/mQAcmm64514,Summer of Silence (feat. Miwako),英语
Generativity,http://www.xiami.com/song/bf0wkJ53430b,Deacon Blu,英语
No More,http://www.xiami.com/song/xLzmCNb8465,No More,韩语
乙,http://www.xiami.com/song/8GjckAecb57,DOLL HOUSE,日语
Jazz Format Mixtape vol​.​1,http://www.xiami.com/song/b1pSlpW3d89a,Essential Violet,英语
Joints,http://www.xiami.com/song/JASNBV1f674,Windy Lady ,日语
"Ruthless, The Album",http://www.xiami.com/song/bCkKINY464ba,No More (G-Mix),韩语
놈,http://www.xiami.com/song/bf04Nv6327f9,HOTpants (Extended ver.) (Bonus Track),韩语
Kind of Peace,http://www.xiami.com/song/fFacT3ed39,Perspectives,英语
At Work 3,http://www.xiami.com/song/mQBLgo61113,Heartless Remix,日语
Floating Dream,http://www.xiami.com/song/xLuQ1Lde50a,Chinese Tale,国语
L Backs Cafe,http://www.xiami.com/song/mQGB9G74706,children of the earth,日语
Sakura Waltz Remixes,http://www.xiami.com/song/mQB5If760dc,Sakura waltz (Otokaze Remix),其他
I Wish My Brother George Was Here,http://www.xiami.com/song/b2z7Rd2c3c,Mistadobalina,英语
INTRODUCING CHILLOUT FOREST,http://www.xiami.com/song/JAZjZY21a3a,blue bird,日语
Both Sides of the Brain,http://www.xiami.com/song/b2zGr9e3b6,If You Must,英语
光,http://www.xiami.com/song/mQNtqh5a5dd,光,国语
Thank You,http://www.xiami.com/song/bqvpvvn5f676,Thank You,英语
ATLiens,http://www.xiami.com/song/d3bwi2a6a3,Atliens,英语
Apollo 18,http://www.xiami.com/song/UeNN8e30d,认错 ,粤语
Chicken-n-Beer,http://www.xiami.com/song/PQnp7f08b,Stand Up,英语
Rhyme Masters,http://www.xiami.com/song/cjMOZffd9e,Cold Rock a Party [Bad Boy Remix],英语
Start From Here,http://www.xiami.com/song/fQ65609d6,Let's Start From Here,英语
Hell Freezes Over,http://www.xiami.com/song/KqjA7b126,Hotel California (Live),英语
电影《我的美丽与哀愁》主题曲,http://www.xiami.com/song/ruCe23da5,为爱痴狂,国语
Hotel California,http://www.xiami.com/song/cgldB2bac8,Hotel California,英语
Face2Face,http://www.xiami.com/song/ePQhd3826b,With Him,英语
粉红色的回忆,http://www.xiami.com/song/iQJba6309,粉红色的回忆,国语
Music Box,http://www.xiami.com/song/KXyK58571,Without You,英语
No Fun Aloud,http://www.xiami.com/song/N9kX73b9b,The One You Love,英语
The Very Best Of The Bee Gees,http://www.xiami.com/song/xLpuWF11387,How Deep Is Your Love,英语
Sympathique,http://www.xiami.com/song/epnmR2ea9b,Sympathique,英语
台视,http://www.xiami.com/song/fOHy5665b,俩俩相望,国语
The Things We Do For Love,http://www.xiami.com/song/mQ9KWE61b1e,亲密爱人,英语
孤独的人是可耻的,http://www.xiami.com/song/okIBf8ee6,蚂蚁 蚂蚁,国语
杏の季節,http://www.xiami.com/song/cUjoh1e1bc,杏の季節  ,日语
Unwritten,http://www.xiami.com/song/xLooBC12b11,Unwritten,英语
Rubber Soul,http://www.xiami.com/song/eNVvU3c257,In My Life,英语
The Latin Touch,http://www.xiami.com/song/bBl22a6e63,Historia De Un Amor,其他
风含情 水含笑,http://www.xiami.com/song/npptea788,茶山情歌,国语
Be Here Now,http://www.xiami.com/song/b1im6cb3cf,Stand by Me,英语
大声唱,http://www.xiami.com/song/8Gf4xeebbc5,我们的歌谣,国语
生老病死,http://www.xiami.com/song/dDb1608c8,如果还有明天,国语
想见你,http://www.xiami.com/song/jYMnbd031,身边,国语
